time,wave_height,wave_period,wave_direction,swell_wave_height,swell_wave_period,wind_wave_height,sea_surface_temperature,zone_id,zone_name,wind_speed_10m,wind_direction_10m,wind_gusts_10m,weather_code,precipitation,month,hour,wave_height_t0,wave_period_t0,swell_wave_height_t0,swell_wave_period_t0,wind_wave_height_t0,wind_speed_t0,wind_gusts_t0,sea_surface_temperature_t0,weather_code_t0,wave_height_t-3h,wave_height_t-6h,wind_speed_t-3h,wind_speed_t-6h,wave_delta_3h,wave_delta_6h,wind_delta_3h,swell_trend,wave_wind_ratio,swell_steepness,wave_energy,monsoon_flag,safety_6h,safety_12h,safety_24h
2026-05-14 10:00:00,0.28,3.95,206,0.2,3.85,0.0,31.2,3,Palk Strait,8.0,301,24.8,51,0.1,5,10,0.28,3.95,0.2,3.85,0.0,8.0,24.8,31.2,51,0.32,0.32,5.4,1.1,-0.03999999999999998,-0.03999999999999998,2.5999999999999996,-0.09999999999999998,0.035,0.05194805194805195,0.07840000000000001,0,0,0,0
2026-05-14 11:00:00,0.26,4.05,206,0.14,4.35,0.0,31.2,3,Palk Strait,7.4,18,34.2,65,9.2,5,11,0.26,4.05,0.14,4.35,0.0,7.4,34.2,31.2,65,0.32,0.32,8.7,6.7,-0.06,-0.06,-1.299999999999999,-0.15999999999999998,0.03513513513513514,0.03218390804597702,0.06760000000000001,0,0,0,1
2026-05-14 12:00:00,0.24,4.2,206,0.16,4.35,0.0,31.2,3,Palk Strait,3.0,33,17.6,63,3.3,5,12,0.24,4.2,0.16,4.35,0.0,3.0,17.6,31.2,63,0.3,0.32,8.9,8.1,-0.06,-0.08000000000000002,-5.9,-0.07999999999999999,0.08,0.036781609195402305,0.0576,0,0,1,1
2026-05-14 13:00:00,0.24,4.35,206,0.18,4.05,0.0,31.2,3,Palk Strait,5.0,347,11.2,53,0.8,5,13,0.24,4.35,0.18,4.05,0.0,5.0,11.2,31.2,53,0.28,0.32,8.0,5.4,-0.040000000000000036,-0.08000000000000002,-3.0,-0.020000000000000018,0.048,0.044444444444444446,0.0576,0,0,1,1
2026-05-14 14:00:00,0.22,4.45,206,0.2,3.9,0.0,31.3,3,Palk Strait,5.6,17,19.1,51,0.4,5,14,0.22,4.45,0.2,3.9,0.0,5.6,19.1,31.3,51,0.26,0.32,7.4,8.7,-0.04000000000000001,-0.1,-1.8000000000000007,0.06,0.03928571428571429,0.05128205128205129,0.0484,0,0,1,0
2026-05-14 15:00:00,0.22,4.45,206,0.18,4.05,0.02,31.3,3,Palk Strait,5.5,49,14.4,3,0.0,5,15,0.22,4.45,0.18,4.05,0.02,5.5,14.4,31.3,3,0.24,0.3,3.0,8.9,-0.01999999999999999,-0.07999999999999999,2.5,0.01999999999999999,0.04,0.044444444444444446,0.0484,0,0,0,1
2026-05-14 16:00:00,0.24,4.45,207,0.16,4.3,0.02,31.3,3,Palk Strait,6.7,355,12.6,53,0.9,5,16,0.24,4.45,0.16,4.3,0.02,6.7,12.6,31.3,53,0.24,0.28,5.0,8.0,0.0,-0.040000000000000036,1.7000000000000002,-0.01999999999999999,0.035820895522388055,0.037209302325581395,0.0576,0,0,0,1
2026-05-14 17:00:00,0.24,4.3,207,0.14,4.45,0.04,31.3,3,Palk Strait,8.1,186,10.8,53,0.7,5,17,0.24,4.3,0.14,4.45,0.04,8.1,10.8,31.3,53,0.22,0.26,5.6,7.4,0.01999999999999999,-0.020000000000000018,2.5,-0.06,0.02962962962962963,0.03146067415730337,0.0576,0,0,0,0
2026-05-14 18:00:00,0.28,4.0,204,0.14,4.35,0.12,31.3,3,Palk Strait,7.9,180,13.3,55,1.0,5,18,0.28,4.0,0.14,4.35,0.12,7.9,13.3,31.3,55,0.22,0.24,5.5,3.0,0.060000000000000026,0.040000000000000036,2.4000000000000004,-0.03999999999999998,0.035443037974683546,0.03218390804597702,0.07840000000000001,0,1,1,0
2026-05-14 19:00:00,0.34,3.6,202,0.14,4.2,0.2,31.3,3,Palk Strait,12.8,191,20.9,55,1.0,5,19,0.34,3.6,0.14,4.2,0.2,12.8,20.9,31.3,55,0.24,0.24,6.7,5.0,0.10000000000000003,0.10000000000000003,6.1000000000000005,-0.01999999999999999,0.0265625,0.03333333333333333,0.11560000000000002,0,1,1,0
2026-05-14 20:00:00,0.38,3.35,199,0.14,4.05,0.28,31.2,3,Palk Strait,14.4,196,22.3,51,0.3,5,20,0.38,3.35,0.14,4.05,0.28,14.4,22.3,31.2,51,0.24,0.22,8.1,5.6,0.14,0.16,6.300000000000001,0.0,0.02638888888888889,0.034567901234567905,0.1444,0,1,0,0
2026-05-14 21:00:00,0.44,3.3,197,0.14,4.0,0.36,31.2,3,Palk Strait,15.8,192,27.0,3,0.0,5,21,0.44,3.3,0.14,4.0,0.36,15.8,27.0,31.2,3,0.28,0.22,7.9,5.5,0.15999999999999998,0.22,7.9,0.0,0.027848101265822784,0.035,0.1936,0,0,0,0
2026-05-14 22:00:00,0.52,3.35,195,0.14,4.05,0.46,31.2,3,Palk Strait,17.0,193,28.8,51,0.4,5,22,0.52,3.35,0.14,4.05,0.46,17.0,28.8,31.2,51,0.34,0.24,12.8,6.7,0.18,0.28,4.199999999999999,0.0,0.03058823529411765,0.034567901234567905,0.27040000000000003,0,0,0,0
2026-05-14 23:00:00,0.58,3.45,193,0.14,4.1,0.54,31.2,3,Palk Strait,17.8,179,31.0,51,0.3,5,23,0.58,3.45,0.14,4.1,0.54,17.8,31.0,31.2,51,0.38,0.24,14.4,8.1,0.19999999999999996,0.33999999999999997,3.4000000000000004,0.0,0.03258426966292134,0.034146341463414644,0.3364,0,0,1,0
2026-05-15 00:00:00,0.6,3.6,195,0.2,4.25,0.52,31.2,3,Palk Strait,21.2,186,34.9,3,0.0,5,0,0.6,3.6,0.2,4.25,0.52,21.2,34.9,31.2,3,0.44,0.28,15.8,7.9,0.15999999999999998,0.31999999999999995,5.399999999999999,0.06,0.02830188679245283,0.047058823529411764,0.36,0,1,1,0
2026-05-15 01:00:00,0.62,3.8,197,0.28,4.45,0.52,31.1,3,Palk Strait,21.2,199,37.1,51,0.1,5,1,0.62,3.8,0.28,4.45,0.52,21.2,37.1,31.1,51,0.52,0.34,17.0,12.8,0.09999999999999998,0.27999999999999997,4.199999999999999,0.14,0.029245283018867925,0.06292134831460675,0.3844,0,1,1,0
2026-05-15 02:00:00,0.64,3.95,199,0.34,4.55,0.5,31.1,3,Palk Strait,18.6,196,35.3,3,0.0,5,2,0.64,3.95,0.34,4.55,0.5,18.6,35.3,31.1,3,0.58,0.38,17.8,14.4,0.06000000000000005,0.26,0.8000000000000007,0.2,0.034408602150537634,0.07472527472527474,0.4096,0,0,0,0
2026-05-15 03:00:00,0.62,4.0,202,0.36,4.5,0.48,31.1,3,Palk Strait,17.9,201,31.7,53,0.5,5,3,0.62,4.0,0.36,4.5,0.48,17.9,31.7,31.1,53,0.6,0.44,21.2,15.8,0.020000000000000018,0.18,-3.3000000000000007,0.15999999999999998,0.03463687150837989,0.08,0.3844,0,0,1,0
2026-05-15 04:00:00,0.62,4.0,204,0.4,4.35,0.44,31.0,3,Palk Strait,17.1,198,32.0,53,0.5,5,4,0.62,4.0,0.4,4.35,0.44,17.1,32.0,31.0,53,0.62,0.52,21.2,17.0,0.0,0.09999999999999998,-4.099999999999998,0.12,0.03625730994152047,0.09195402298850576,0.3844,0,0,1,0
2026-05-15 05:00:00,0.6,4.0,207,0.42,4.25,0.42,31.0,3,Palk Strait,16.4,226,28.4,51,0.2,5,5,0.6,4.0,0.42,4.25,0.42,16.4,28.4,31.0,51,0.64,0.58,18.6,17.8,-0.040000000000000036,0.020000000000000018,-2.200000000000003,0.07999999999999996,0.03658536585365854,0.0988235294117647,0.36,0,1,0,0
2026-05-15 06:00:00,0.6,3.95,209,0.4,4.25,0.42,31.0,3,Palk Strait,18.4,229,28.8,55,1.0,5,6,0.6,3.95,0.4,4.25,0.42,18.4,28.8,31.0,55,0.62,0.6,17.9,21.2,-0.020000000000000018,0.0,0.5,0.040000000000000036,0.03260869565217391,0.09411764705882353,0.36,0,1,0,0
2026-05-15 07:00:00,0.58,3.9,211,0.38,4.25,0.42,31.0,3,Palk Strait,18.1,227,32.4,53,0.7,5,7,0.58,3.9,0.38,4.25,0.42,18.1,32.4,31.0,53,0.62,0.62,17.1,21.2,-0.040000000000000036,-0.040000000000000036,1.0,-0.020000000000000018,0.03204419889502762,0.08941176470588236,0.3364,0,1,0,0
2026-05-15 08:00:00,0.58,3.85,213,0.36,4.3,0.42,31.0,3,Palk Strait,17.3,232,28.8,53,0.5,5,8,0.58,3.85,0.36,4.3,0.42,17.3,28.8,31.0,53,0.6,0.64,16.4,18.6,-0.020000000000000018,-0.06000000000000005,0.9000000000000021,-0.06,0.03352601156069364,0.08372093023255814,0.3364,0,0,0,1
2026-05-15 09:00:00,0.58,3.8,213,0.36,4.35,0.42,31.0,3,Palk Strait,16.9,232,29.5,51,0.1,5,9,0.58,3.8,0.36,4.35,0.42,16.9,29.5,31.0,51,0.6,0.62,18.4,17.9,-0.020000000000000018,-0.040000000000000036,-1.5,-0.040000000000000036,0.03431952662721893,0.08275862068965517,0.3364,0,1,0,0
2026-05-15 10:00:00,0.56,3.8,213,0.34,4.35,0.42,31.0,3,Palk Strait,14.8,238,27.4,61,1.4,5,10,0.56,3.8,0.34,4.35,0.42,14.8,27.4,31.0,61,0.58,0.62,18.1,17.1,-0.019999999999999907,-0.05999999999999994,-3.3000000000000007,-0.03999999999999998,0.03783783783783784,0.0781609195402299,0.31360000000000005,0,1,0,1
2026-05-15 11:00:00,0.56,3.8,213,0.34,4.35,0.42,31.0,3,Palk Strait,19.0,223,25.9,63,4.3,5,11,0.56,3.8,0.34,4.35,0.42,19.0,25.9,31.0,63,0.58,0.6,17.3,16.4,-0.019999999999999907,-0.039999999999999925,1.6999999999999993,-0.019999999999999962,0.02947368421052632,0.0781609195402299,0.31360000000000005,0,0,0,1
2026-05-15 12:00:00,0.54,3.8,213,0.34,4.25,0.38,31.0,3,Palk Strait,19.9,225,34.2,55,1.2,5,12,0.54,3.8,0.34,4.25,0.38,19.9,34.2,31.0,55,0.58,0.6,16.9,18.4,-0.039999999999999925,-0.05999999999999994,3.0,-0.019999999999999962,0.0271356783919598,0.08,0.2916,0,0,0,1
2026-05-15 13:00:00,0.54,3.8,214,0.36,4.15,0.36,31.0,3,Palk Strait,19.7,233,33.8,61,1.4,5,13,0.54,3.8,0.36,4.15,0.36,19.7,33.8,31.0,61,0.56,0.58,14.8,18.1,-0.020000000000000018,-0.039999999999999925,4.899999999999999,0.019999999999999962,0.02741116751269036,0.08674698795180721,0.2916,0,0,0,0
2026-05-15 14:00:00,0.52,3.8,214,0.36,4.05,0.32,31.1,3,Palk Strait,17.1,233,32.8,53,0.5,5,14,0.52,3.8,0.36,4.05,0.32,17.1,32.8,31.1,53,0.56,0.58,19.0,17.3,-0.040000000000000036,-0.05999999999999994,-1.8999999999999986,0.019999999999999962,0.0304093567251462,0.08888888888888889,0.27040000000000003,0,0,0,0
2026-05-15 15:00:00,0.48,3.8,214,0.34,4.0,0.28,31.1,3,Palk Strait,21.2,232,38.2,51,0.1,5,15,0.48,3.8,0.34,4.0,0.28,21.2,38.2,31.1,51,0.54,0.58,19.9,16.9,-0.06000000000000005,-0.09999999999999998,1.3000000000000007,0.0,0.022641509433962263,0.085,0.2304,0,0,0,0
2026-05-15 16:00:00,0.46,3.75,214,0.34,3.95,0.26,31.1,3,Palk Strait,19.0,237,37.4,3,0.0,5,16,0.46,3.75,0.34,3.95,0.26,19.0,37.4,31.1,3,0.54,0.56,19.7,14.8,-0.08000000000000002,-0.10000000000000003,-0.6999999999999993,-0.019999999999999962,0.024210526315789474,0.08607594936708861,0.2116,0,0,0,0
2026-05-15 17:00:00,0.42,3.75,214,0.32,3.9,0.22,31.1,3,Palk Strait,13.9,226,32.4,3,0.0,5,17,0.42,3.75,0.32,3.9,0.22,13.9,32.4,31.1,3,0.52,0.56,17.1,19.0,-0.10000000000000003,-0.14000000000000007,-3.200000000000001,-0.03999999999999998,0.030215827338129494,0.08205128205128205,0.17639999999999997,0,0,0,0
2026-05-15 18:00:00,0.4,3.8,214,0.3,3.85,0.18,31.1,3,Palk Strait,9.4,218,23.0,2,0.0,5,18,0.4,3.8,0.3,3.85,0.18,9.4,23.0,31.1,2,0.48,0.54,21.2,19.9,-0.07999999999999996,-0.14,-11.799999999999999,-0.040000000000000036,0.0425531914893617,0.07792207792207792,0.16000000000000003,0,0,0,0
2026-05-15 19:00:00,0.36,3.9,213,0.28,3.8,0.16,31.0,3,Palk Strait,9.0,206,15.5,3,0.0,5,19,0.36,3.9,0.28,3.8,0.16,9.0,15.5,31.0,3,0.46,0.54,19.0,19.7,-0.10000000000000003,-0.18000000000000005,-10.0,-0.06,0.04,0.0736842105263158,0.1296,0,0,0,0
2026-05-15 20:00:00,0.34,3.95,213,0.26,3.85,0.12,31.0,3,Palk Strait,10.1,207,16.6,1,0.0,5,20,0.34,3.95,0.26,3.85,0.12,10.1,16.6,31.0,1,0.42,0.52,13.9,17.1,-0.07999999999999996,-0.18,-3.8000000000000007,-0.06,0.033663366336633666,0.06753246753246753,0.11560000000000002,0,0,1,0
2026-05-15 21:00:00,0.32,3.95,212,0.22,4.05,0.1,31.0,3,Palk Strait,8.3,210,16.2,1,0.0,5,21,0.32,3.95,0.22,4.05,0.1,8.3,16.2,31.0,1,0.4,0.48,9.4,21.2,-0.08000000000000002,-0.15999999999999998,-1.0999999999999996,-0.07999999999999999,0.038554216867469876,0.05432098765432099,0.1024,0,0,0,0
2026-05-15 22:00:00,0.32,3.9,210,0.2,4.35,0.08,30.9,3,Palk Strait,7.0,215,13.3,1,0.0,5,22,0.32,3.9,0.2,4.35,0.08,7.0,13.3,30.9,1,0.36,0.46,9.0,19.0,-0.03999999999999998,-0.14,-2.0,-0.08000000000000002,0.045714285714285714,0.04597701149425288,0.1024,0,0,1,0
2026-05-15 23:00:00,0.3,3.85,209,0.16,4.35,0.06,30.9,3,Palk Strait,10.9,189,11.5,1,0.0,5,23,0.3,3.85,0.16,4.35,0.06,10.9,11.5,30.9,1,0.34,0.42,10.1,13.9,-0.040000000000000036,-0.12,0.8000000000000007,-0.1,0.027522935779816512,0.036781609195402305,0.09,0,0,1,0
2026-05-16 00:00:00,0.3,3.8,207,0.18,3.8,0.04,30.9,3,Palk Strait,9.7,198,17.6,0,0.0,5,0,0.3,3.8,0.18,3.8,0.04,9.7,17.6,30.9,0,0.32,0.4,8.3,9.4,-0.020000000000000018,-0.10000000000000003,1.3999999999999986,-0.04000000000000001,0.030927835051546393,0.04736842105263158,0.09,0,0,1,0
2026-05-16 01:00:00,0.28,3.75,204,0.22,3.05,0.04,30.9,3,Palk Strait,9.3,193,15.5,2,0.0,5,1,0.28,3.75,0.22,3.05,0.04,9.3,15.5,30.9,2,0.32,0.36,7.0,9.0,-0.03999999999999998,-0.07999999999999996,2.3000000000000007,0.01999999999999999,0.030107526881720432,0.07213114754098361,0.07840000000000001,0,0,0,0
2026-05-16 02:00:00,0.28,3.7,202,0.24,2.45,0.02,30.9,3,Palk Strait,3.2,273,15.5,51,0.2,5,2,0.28,3.7,0.24,2.45,0.02,3.2,15.5,30.9,51,0.3,0.34,10.9,10.1,-0.019999999999999962,-0.06,-7.7,0.07999999999999999,0.08750000000000001,0.09795918367346938,0.07840000000000001,0,1,0,0
2026-05-16 03:00:00,0.28,3.7,201,0.24,2.3,0.02,30.8,3,Palk Strait,1.6,276,7.2,51,0.3,5,3,0.28,3.7,0.24,2.3,0.02,1.6,7.2,30.8,51,0.3,0.32,9.7,8.3,-0.019999999999999962,-0.03999999999999998,-8.1,0.06,0.17500000000000002,0.10434782608695653,0.07840000000000001,0,0,0,0
2026-05-16 04:00:00,0.28,3.75,201,0.26,2.4,0.0,30.8,3,Palk Strait,5.2,236,7.2,3,0.0,5,4,0.28,3.75,0.26,2.4,0.0,5.2,7.2,30.8,3,0.28,0.32,9.3,7.0,0.0,-0.03999999999999998,-4.1000000000000005,0.04000000000000001,0.05384615384615385,0.10833333333333334,0.07840000000000001,0,1,0,0
2026-05-16 05:00:00,0.28,3.75,200,0.26,2.5,0.0,30.8,3,Palk Strait,8.4,133,9.4,0,0.0,5,5,0.28,3.75,0.26,2.5,0.0,8.4,9.4,30.8,0,0.28,0.3,3.2,10.9,0.0,-0.019999999999999962,5.2,0.020000000000000018,0.03333333333333333,0.10400000000000001,0.07840000000000001,0,1,0,0
2026-05-16 06:00:00,0.3,3.65,200,0.24,2.6,0.06,30.8,3,Palk Strait,12.0,172,17.6,1,0.0,5,6,0.3,3.65,0.24,2.6,0.06,12.0,17.6,30.8,1,0.28,0.3,1.6,9.7,0.019999999999999962,0.0,10.4,0.0,0.024999999999999998,0.0923076923076923,0.09,0,1,0,0
2026-05-16 07:00:00,0.3,3.55,199,0.24,2.75,0.14,30.8,3,Palk Strait,15.1,182,26.3,3,0.0,5,7,0.3,3.55,0.24,2.75,0.14,15.1,26.3,30.8,3,0.28,0.28,5.2,9.3,0.019999999999999962,0.019999999999999962,9.899999999999999,-0.020000000000000018,0.019867549668874173,0.08727272727272727,0.09,0,0,0,1
2026-05-16 08:00:00,0.32,3.45,199,0.22,3.0,0.2,30.9,3,Palk Strait,19.3,189,35.3,51,0.1,5,8,0.32,3.45,0.22,3.0,0.2,19.3,35.3,30.9,51,0.28,0.28,8.4,3.2,0.03999999999999998,0.03999999999999998,10.9,-0.04000000000000001,0.016580310880829015,0.07333333333333333,0.1024,0,0,0,1
2026-05-16 09:00:00,0.38,3.4,202,0.18,3.45,0.3,30.9,3,Palk Strait,16.9,200,35.3,51,0.1,5,9,0.38,3.4,0.18,3.45,0.3,16.9,35.3,30.9,51,0.3,0.28,12.0,1.6,0.08000000000000002,0.09999999999999998,4.899999999999999,-0.06,0.02248520710059172,0.05217391304347826,0.1444,0,0,0,1
2026-05-16 10:00:00,0.46,3.3,204,0.14,4.05,0.4,30.9,3,Palk Strait,18.9,207,36.0,51,0.2,5,10,0.46,3.3,0.14,4.05,0.4,18.9,36.0,30.9,51,0.3,0.28,15.1,5.2,0.16000000000000003,0.18,3.799999999999999,-0.09999999999999998,0.02433862433862434,0.034567901234567905,0.2116,0,0,0,1
2026-05-16 11:00:00,0.52,3.3,207,0.1,4.35,0.5,30.9,3,Palk Strait,21.0,223,36.0,55,1.2,5,11,0.52,3.3,0.1,4.35,0.5,21.0,36.0,30.9,55,0.32,0.28,19.3,8.4,0.2,0.24,1.6999999999999993,-0.12,0.024761904761904763,0.02298850574712644,0.27040000000000003,0,0,0,1
2026-05-16 12:00:00,0.5,3.35,208,0.18,4.25,0.44,30.9,3,Palk Strait,19.2,220,38.2,61,1.8,5,12,0.5,3.35,0.18,4.25,0.44,19.2,38.2,30.9,61,0.38,0.3,16.9,12.0,0.12,0.2,2.3000000000000007,0.0,0.026041666666666668,0.042352941176470586,0.25,0,0,0,1
2026-05-16 13:00:00,0.48,3.45,209,0.26,3.9,0.36,31.0,3,Palk Strait,16.2,229,37.1,61,2.1,5,13,0.48,3.45,0.26,3.9,0.36,16.2,37.1,31.0,61,0.46,0.3,18.9,15.1,0.019999999999999962,0.18,-2.6999999999999993,0.12,0.02962962962962963,0.06666666666666667,0.2304,0,0,0,1
2026-05-16 14:00:00,0.46,3.5,210,0.34,3.55,0.3,31.0,3,Palk Strait,12.3,218,32.0,63,3.6,5,14,0.46,3.5,0.34,3.55,0.3,12.3,32.0,31.0,63,0.52,0.32,21.0,19.3,-0.06,0.14,-8.7,0.24000000000000002,0.03739837398373984,0.09577464788732395,0.2116,0,0,0,1
2026-05-16 15:00:00,0.44,3.55,209,0.34,3.3,0.24,31.0,3,Palk Strait,11.9,215,23.4,51,0.4,5,15,0.44,3.55,0.34,3.3,0.24,11.9,23.4,31.0,51,0.5,0.38,19.2,16.9,-0.06,0.06,-7.299999999999999,0.16000000000000003,0.03697478991596639,0.10303030303030304,0.1936,0,0,0,1
2026-05-16 16:00:00,0.4,3.55,208,0.36,3.1,0.16,31.0,3,Palk Strait,11.6,204,24.1,3,0.0,5,16,0.4,3.55,0.36,3.1,0.16,11.6,24.1,31.0,3,0.48,0.46,16.2,18.9,-0.07999999999999996,-0.06,-4.6,0.09999999999999998,0.034482758620689655,0.11612903225806451,0.16000000000000003,0,0,0,1
2026-05-16 17:00:00,0.38,3.55,207,0.36,2.95,0.1,31.0,3,Palk Strait,10.5,207,22.0,3,0.0,5,17,0.38,3.55,0.36,2.95,0.1,10.5,22.0,31.0,3,0.46,0.52,12.3,21.0,-0.08000000000000002,-0.14,-1.8000000000000007,0.019999999999999962,0.03619047619047619,0.12203389830508474,0.1444,0,0,0,1
2026-05-16 18:00:00,0.38,3.55,206,0.32,2.9,0.14,31.0,3,Palk Strait,9.7,191,17.3,3,0.0,5,18,0.38,3.55,0.32,2.9,0.14,9.7,17.3,31.0,3,0.44,0.5,11.9,19.2,-0.06,-0.12,-2.200000000000001,-0.020000000000000018,0.03917525773195877,0.11034482758620691,0.1444,0,0,0,1
2026-05-16 19:00:00,0.36,3.5,204,0.3,2.9,0.16,31.0,3,Palk Strait,11.0,156,19.1,51,0.2,5,19,0.36,3.5,0.3,2.9,0.16,11.0,19.1,31.0,51,0.4,0.48,11.6,16.2,-0.040000000000000036,-0.12,-0.5999999999999996,-0.06,0.03272727272727272,0.10344827586206896,0.1296,0,0,1,1
2026-05-16 20:00:00,0.36,3.45,203,0.26,3.0,0.2,30.9,3,Palk Strait,7.7,162,17.6,51,0.2,5,20,0.36,3.45,0.26,3.0,0.2,7.7,17.6,30.9,51,0.38,0.46,10.5,12.3,-0.020000000000000018,-0.10000000000000003,-2.8,-0.09999999999999998,0.04675324675324675,0.08666666666666667,0.1296,0,0,1,1
2026-05-16 21:00:00,0.38,3.4,201,0.26,3.15,0.24,30.9,3,Palk Strait,6.9,163,11.9,3,0.0,5,21,0.38,3.4,0.26,3.15,0.24,6.9,11.9,30.9,3,0.38,0.44,9.7,11.9,0.0,-0.06,-2.799999999999999,-0.06,0.05507246376811594,0.08253968253968255,0.1444,0,0,1,1
2026-05-16 22:00:00,0.42,3.35,200,0.26,3.35,0.3,30.9,3,Palk Strait,10.2,188,15.5,3,0.0,5,22,0.42,3.35,0.26,3.35,0.3,10.2,15.5,30.9,3,0.36,0.4,11.0,11.6,0.06,0.019999999999999962,-0.8000000000000007,-0.03999999999999998,0.041176470588235294,0.07761194029850746,0.17639999999999997,0,0,1,1
2026-05-16 23:00:00,0.44,3.35,198,0.26,3.55,0.34,30.8,3,Palk Strait,12.5,168,24.1,3,0.0,5,23,0.44,3.35,0.26,3.55,0.34,12.5,24.1,30.8,3,0.36,0.38,7.7,10.5,0.08000000000000002,0.06,4.8,0.0,0.0352,0.07323943661971831,0.1936,0,0,1,1
2026-05-17 00:00:00,0.46,3.4,198,0.28,3.7,0.34,30.8,3,Palk Strait,14.5,161,23.8,3,0.0,5,0,0.46,3.4,0.28,3.7,0.34,14.5,23.8,30.8,3,0.38,0.38,6.9,9.7,0.08000000000000002,0.08000000000000002,7.6,0.020000000000000018,0.031724137931034485,0.07567567567567568,0.2116,0,0,1,1
2026-05-17 01:00:00,0.46,3.5,197,0.32,3.75,0.34,30.8,3,Palk Strait,15.3,168,25.2,3,0.0,5,1,0.46,3.5,0.32,3.75,0.34,15.3,25.2,30.8,3,0.42,0.36,10.2,11.0,0.040000000000000036,0.10000000000000003,5.100000000000001,0.06,0.030065359477124184,0.08533333333333333,0.2116,0,1,1,1
2026-05-17 02:00:00,0.48,3.55,197,0.34,3.85,0.34,30.7,3,Palk Strait,15.3,179,25.6,3,0.0,5,2,0.48,3.55,0.34,3.85,0.34,15.3,25.6,30.7,3,0.44,0.36,12.5,7.7,0.03999999999999998,0.12,2.8000000000000007,0.08000000000000002,0.03137254901960784,0.08831168831168831,0.2304,0,1,1,1
2026-05-17 03:00:00,0.48,3.6,197,0.34,3.9,0.34,30.7,3,Palk Strait,16.0,177,26.6,3,0.0,5,3,0.48,3.6,0.34,3.9,0.34,16.0,26.6,30.7,3,0.46,0.38,14.5,6.9,0.019999999999999962,0.09999999999999998,1.5,0.06,0.03,0.08717948717948719,0.2304,0,1,1,1
2026-05-17 04:00:00,0.48,3.6,198,0.34,3.9,0.34,30.7,3,Palk Strait,16.2,181,27.7,51,0.1,5,4,0.48,3.6,0.34,3.9,0.34,16.2,27.7,30.7,51,0.46,0.42,15.3,10.2,0.019999999999999962,0.06,0.8999999999999986,0.020000000000000018,0.02962962962962963,0.08717948717948719,0.2304,0,1,1,1
2026-05-17 05:00:00,0.48,3.6,198,0.34,3.95,0.34,30.7,3,Palk Strait,14.4,189,27.0,51,0.1,5,5,0.48,3.6,0.34,3.95,0.34,14.4,27.0,30.7,51,0.48,0.44,15.3,12.5,0.0,0.03999999999999998,-0.9000000000000004,0.0,0.03333333333333333,0.08607594936708861,0.2304,0,1,1,1
2026-05-17 06:00:00,0.5,3.6,198,0.32,4.15,0.38,30.7,3,Palk Strait,15.9,190,26.3,2,0.0,5,6,0.5,3.6,0.32,4.15,0.38,15.9,26.3,30.7,2,0.48,0.46,16.0,14.5,0.020000000000000018,0.03999999999999998,-0.09999999999999964,-0.020000000000000018,0.031446540880503145,0.07710843373493975,0.25,0,1,1,1
2026-05-17 07:00:00,0.54,3.55,198,0.28,4.4,0.44,30.7,3,Palk Strait,19.6,195,33.8,2,0.0,5,7,0.54,3.55,0.28,4.4,0.44,19.6,33.8,30.7,2,0.48,0.46,16.2,15.3,0.06000000000000005,0.08000000000000002,3.400000000000002,-0.06,0.027551020408163266,0.06363636363636364,0.2916,0,1,1,1
2026-05-17 08:00:00,0.56,3.55,198,0.26,4.6,0.48,30.7,3,Palk Strait,20.6,196,37.8,1,0.0,5,8,0.56,3.55,0.26,4.6,0.48,20.6,37.8,30.7,1,0.48,0.48,14.4,15.3,0.08000000000000007,0.08000000000000007,6.200000000000001,-0.08000000000000002,0.027184466019417475,0.05652173913043479,0.31360000000000005,0,1,1,1
2026-05-17 09:00:00,0.6,3.6,199,0.22,4.75,0.54,30.7,3,Palk Strait,22.3,194,40.7,0,0.0,5,9,0.6,3.6,0.22,4.75,0.54,22.3,40.7,30.7,0,0.5,0.48,15.9,16.0,0.09999999999999998,0.12,6.4,-0.1,0.026905829596412554,0.04631578947368421,0.36,0,1,1,1
2026-05-17 10:00:00,0.64,3.65,199,0.16,4.9,0.6,30.8,3,Palk Strait,25.1,200,45.7,1,0.0,5,10,0.64,3.65,0.16,4.9,0.6,25.1,45.7,30.8,1,0.54,0.48,19.6,16.2,0.09999999999999998,0.16000000000000003,5.5,-0.12000000000000002,0.025498007968127488,0.03265306122448979,0.4096,0,1,1,1
2026-05-17 11:00:00,0.68,3.7,200,0.12,5.0,0.66,30.8,3,Palk Strait,25.6,202,52.9,51,0.1,5,11,0.68,3.7,0.12,5.0,0.66,25.6,52.9,30.8,51,0.56,0.48,20.6,14.4,0.12,0.20000000000000007,5.0,-0.14,0.0265625,0.024,0.4624000000000001,0,1,1,1
2026-05-17 12:00:00,0.68,3.75,201,0.14,5.0,0.66,30.8,3,Palk Strait,26.1,205,47.9,2,0.0,5,12,0.68,3.75,0.14,5.0,0.66,26.1,47.9,30.8,2,0.6,0.5,22.3,15.9,0.08000000000000007,0.18000000000000005,3.8000000000000007,-0.07999999999999999,0.026053639846743297,0.028000000000000004,0.4624000000000001,0,1,1,1
